style,Name,Brewery,Beer Name (Full),Description,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall
Wheat,Saranac Summer Ale,Matt Brewing Company,Matt Brewing Company Saranac Summer Ale,Notes:Available in the 12 Beers of Summer sampler. Not to be confused with Saranac Summer Brew (a German Radler).\t,4.7,10,35,19,31,4,32,29,70,0,72,49,13,64,3.084656,3.219577,3.240741,3.087302,3.320106
Wheat,Sun Block,Captain Lawrence Brewing Co.,Captain Lawrence Brewing Co. Sun Block Witte,"Notes:As the sun starts to peek out from around the dark winter clouds, it is a clear reminder that brighter days lie ahead. Deviating from the original recipe, this new and improved Sun Block comes with a little more oomph in flavor, but still has that great summertime body.\t",4.5,10,35,28,52,11,73,33,82,1,98,103,16,72,3.729167,3.854167,3.958333,3.875,4.208333
Wheat,Canebrake,Parish Brewing Company,Parish Brewing Company Canebrake,"Notes:Canebrake is crisp and smooth with a beautiful golden honey color. This refreshing American wheat style brew highlights sweet remnants of sugarcane with notes of honey, spice, and citrus on the finish. A new Louisiana tradition, Canebrake was the first commerical beer in the world brewed with local sugarcane syrup!16 IBU\t",5.5,10,35,21,29,9,19,94,25,1,28,25,8,95,3.5,3.875,3.25,3.25,4
Wheat,Shiner Holiday Cheer,Spoetzl Brewery,Spoetzl Brewery Shiner Holiday Cheer,Notes:Holiday traditions come in all shapes and sizes. Ours come in freshly wrapped bottles and cans. This old-world dunkelweizen is brewed with Texas peaches and roasted pecans - perfect for cracking open in front of a crackling fire.\t,5.4,10,15,10,30,8,17,57,13,0,77,24,3,69,3.577236,3.668699,3.406504,3.398374,3.463415
Wheat,Franziskaner Hefe-Weisse Dunkel,Spaten-Franziskaner-Bräu,Spaten-Franziskaner-Bräu Franziskaner Hefe-Weisse Dunkel,Notes:,5,10,15,14,48,15,14,61,20,1,51,9,39,92,3.741633,3.942436,3.74498,3.807229,3.923025
Wheat,Erdinger Weissbier Dunkel,Erdinger Weissbräu,Erdinger Weissbräu Erdinger Weissbier Dunkel,"Notes:Also labelled as Erdinger Hefe-Weizen DunkelCarefully selected dark malts with delicate roasting aromas give ERDINGER Dunkel its full-bodied flavor and strong character.This elegant wheat beer has a lustrous, deep dark-brown appearance in the glass. The first sip reveals a harmonious symphony of carefully selected wheat and barley malts with exquisite Hallertau aroma hops. The taste buds detect hints of caramel, nuts and fresh bread. An unmistakable top-fermenting accent is provided by ERDINGER’s traditional yeast.ERDINGER Dunkel first saw the light of day in 1989, when ERDINGER’s master brewers created a dark wheat beer as a birthday present for the private brewery’s owner, Werner Brombach. He liked it so much that he decided to put it on the market in 1990.\t",5.3,10,15,10,49,7,21,40,10,1,23,22,15,95,3.518587,3.934015,3.658922,3.637546,3.795539
Wheat,Samuel Adams DunkelweizenBoston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams) Samuel Adams Dunkelweizen,Notes:Read the reviews.\t,5.1,10,15,23,50,11,15,51,27,0,68,20,74,88,3.646739,3.630435,3.530797,3.585145,3.684783
Wheat,Hacker-Pschorr Dunkel Weisse (Weisse Dark),Hacker-Pschorr Bräu GmbH,Hacker-Pschorr Bräu GmbH Hacker-Pschorr Dunkle Weisse,Notes:,5.3,10,15,10,54,12,17,47,20,0,40,21,27,87,3.814394,3.996212,3.840909,3.926136,4.007576
Wheat,Julius Echter Hefe-Weissbier Dunkel,Würzburger Hofbräu AG,Würzburger Hofbräu AG Julius Echter Hefe-Weissbier Dunkel,Notes:,5.3,10,15,9,45,7,9,49,25,0,42,14,25,83,3.775641,3.989316,3.752137,3.779915,3.901709
Wheat,Hefe-Weissbier Dunkel,Paulaner Brauerei GmbH & Co. KG,Paulaner Brauerei GmbH & Co. KG Paulaner Hefe-Weissbier Dunkel,Notes:,5.3,10,15,7,58,12,13,52,30,0,70,11,44,86,3.708333,3.9,3.708333,3.8,3.883333
Wheat,Andechs Weissbier Dunkel,Klosterbrauerei Andechs,Klosterbrauerei Andechs Andechs Weissbier Dunkel,"Notes:This dark Weissbier retains its aromatic character thanks to the select choice of Hallertau aroma hops and highest quality Bavarian wheat and dark barley malts.Its characteristic, distinctive maroon colour is a feast for the eyes. Then there’s the opalescence and fine structure of the yeast turbidity. The perfect complement is provided by the very creamy, fine pored head. This dark Weissbier from the Holy Mountain will delight connoisseurs with a harmonious interplay of fruity odours, above all ripe bananas and pineapple, with undertones of caramel and cocoa.Andechser Weissbier Dunkel teases the tongue with a delicate tanginess carried by a round, soft body. A light caramel sweetness harmonises well with the fine hoppy bitterness. It concludes on a soft and refreshing note.\t",5,10,15,18,70,10,31,82,37,0,71,24,46,129,3.772727,3.969697,3.606061,3.787879,3.909091
Wheat,Tucher Dunkles Hefe Weizen,Brauerei Tucher Brau,Brauerei Tucher Brau Tucher Dunkles Hefe Weizen,Notes:,5.2,10,15,17,54,14,10,48,37,0,61,6,35,87,3.751592,3.923567,3.671975,3.735669,3.843949
Wheat,Kapuziner Schwarz-Weizen,Kulmbacher Brauerei AG,Kulmbacher Brauerei AG Kapuziner Schwarz-Weizen,Notes:,5.4,10,15,14,69,14,27,70,29,0,48,13,23,117,3.613636,4.041667,3.651515,3.659091,3.75
Wheat,Winged Nut,Urban Chestnut Brewing Company,Urban Chestnut Brewing Company Winged Nut,"Notes:We affectionately refer to the first beer in our Revolution series of modern, American craft beer, as our unusual little bird. It’s a little on the flighty side @ 5.4% ABV, and it’s a little on the wacky side because we brew it with finely milled chestnuts (genus castanea …for you nut freaks), Willamette hops, and we ferment it with a Bavarian Weissbier yeast strain. All of these nuances contribute to its ‘nutty’ personality.22 IBU\t",5.4,10,15,14,40,6,25,42,15,0,32,34,18,142,4.166667,3.75,3.916667,3.833333,3.916667
Wheat,Hofbrau Hefe Weisse Dunkel,Hofbräuhaus München,Hofbräuhaus München Hofbrau Hefe Weisse Dunkel,Notes:,5.1,10,15,15,52,9,16,60,31,0,56,20,32,87,4,4,3.5,3.5,3.5
Wheat,Moosbacher Schwarze Weisse,Private Landbrauerei Scheuerer,Private Landbrauerei Scheuerer Moosbacher Schwarze Weisse,Notes:,5,10,15,8,35,3,17,52,40,0,44,14,19,86,3.5,3.766234,3.344156,3.37013,3.545455
Wheat,Leavenworth Boulder Bend Dunkelweizen,Fish Brewing Company / Fishbowl Brewpub,Fish Brewing Company / Fishbowl Brewpub Leavenworth Boulder Bend Dunkelweizen,Notes:,4.7,10,15,9,55,4,29,53,18,0,27,21,12,114,3.125,3.4375,3.40625,3.125,3.21875
Wheat,Dragon's Breath,"Bayern Brewing, Inc.","Bayern Brewing, Inc. Bayern Dragon's Breath","Notes:Dragon's Breath is a Dark Wheat Hefeweizen, otherwise known as a Dunkelweizen. It is mild in taste, unfiltered, and moderately hopped with Hallertauer Perle hops, cold fermented eliminating any harsh aftertaste. This award winning Bavarian classic was brought to America by our German Brewmaster Jurgen.\t",6,10,15,15,48,6,24,50,24,0,31,28,14,110,3.314815,3.703704,3.62963,3.518519,3.703704
Wheat,Weisse Dunkel,Brauerei Gebrüder Maisel GmbH & Co.,Brauerei Gebrüder Maisel GmbH & Co. Maisel's Weisse Dunkel,Notes:,5.4,10,15,17,76,9,15,71,38,0,64,13,40,111,3.666667,3.833333,3.833333,3.666667,3.708333
Wheat,Shiner Dunkelweizen,Spoetzl Brewery,Spoetzl Brewery Shiner Dunkelweizen,Notes:Also known as Shiner Dark Hefeweizen\t,5.4,10,15,9,51,11,32,65,23,0,39,40,23,114,3.345679,3.58642,3.351852,3.382716,3.54321
Wheat,König Ludwig Weissbier Dunkel,Kaltenberg International / König Ludwig International GmbH & Co.KG,Kaltenberg International / König Ludwig International GmbH & Co.KG König Ludwig Weissbier Dunkel,Notes:,5.5,10,15,7,33,8,11,53,16,0,42,10,26,76,3.642857,4.071429,3.571429,3.5,3.571429
Wheat,Ramstein Classic,High Point Brewing Company,High Point Brewing Company Ramstein Classic,Notes:,5.5,10,15,16,39,19,18,54,26,2,49,16,28,86,3.771084,3.746988,3.614458,3.753012,3.843373
Wheat,Hopf Dunkle Weisse,Weissbierbrauerei Hopf,Weissbierbrauerei Hopf Hopf Dunkle Weisse,Notes:,5,10,15,22,35,7,8,30,20,0,33,10,14,60,3.694444,3.972222,3.509259,3.611111,3.75
Wheat,Schöfferhofer Dunkles Hefeweizen,Binding-Brauerei AG,Binding-Brauerei AG Schöfferhofer Dunkles Hefeweizen,Notes:,5,10,15,17,63,7,16,57,31,0,58,12,20,93,3.56,3.88,3.48,3.66,3.7
Wheat,Dark 'n Curvy,Piece Brewery & Pizzeria,Piece Brewery & Pizzeria Dark 'n Curvy,Notes:,5.5,10,15,11,34,13,9,36,22,0,38,13,41,64,3.611111,3.638889,3.888889,4.055556,4.027778
Wheat,Texels Skuumkoppe,Texelse Bierbrouwerij,Texelse Bierbrouwerij Texels Skuumkoppe,Notes:,6,10,15,16,32,14,33,33,46,0,47,45,12,64,3.5,3.607143,3.75,3.678571,3.821429
Wheat,Unertl Weissbier,Unertl Weissbier GmbH,Unertl Weissbier GmbH Unertl Weissbier,Notes:,4.8,10,15,24,61,10,12,52,45,1,58,13,46,79,3.772727,3.818182,3.636364,3.818182,3.75
Wheat,Dunkle Weizen,Sprecher Brewing Company,Sprecher Brewing Company Dunkel Weizen,Notes:,4.65,10,15,15,33,6,9,33,19,0,27,20,21,80,3.5,3.615385,3.730769,3.576923,3.692308
Wheat,Portsmouth Winter Weizen,Portsmouth Brewery,Portsmouth Brewery Portsmouth Winter Weizen,"Notes:This hefeweizen is brewed with a bit more wheat malt & hops to create a well balanced, robust winter ale.\t",6,10,15,20,46,16,17,60,51,0,85,17,71,70,4.145833,4.041667,4.020833,4.25,4.270833
Wheat,Fürstenberg Weizen Hefe Dunkel,Fürstlich Fürstenbergische Brauerei KG,Fürstlich Fürstenbergische Brauerei KG Fürstenberg Weizen Hefe Dunkel,Notes:,5.4,10,15,9,41,12,10,33,30,1,40,10,23,68,3.05,3.7,3.125,3.175,3.225
Wheat,Vùdù,Birrificio Italiano,Birrificio Italiano Vùdù,Notes:,6,10,15,10,40,7,8,53,19,0,41,19,16,70,4.045455,3.818182,3.909091,4.090909,4.181818
Wheat,Steingadener Weisse Dunkel,Aktien-Brauerei Kaufbeuren AG,Aktien-Brauerei Kaufbeuren AG Steingadener Weisse Dunkel,Notes:,0,10,15,27,37,9,9,58,64,4,62,13,29,74,3.35,2.983333,3.216667,3.283333,3.366667
Wheat,Portsmouth Dunkelweizen,Portsmouth Brewery,Portsmouth Brewery Portsmouth Dunkelweizen,Notes:This dark wheat ale has a touch of roastiness & a crisp refreshing character with a medium body.\t,6,10,15,14,45,8,12,34,15,1,40,5,57,55,3.833333,3.833333,3.75,3.625,3.75
Wheat,Hefeweissbier,Bayerische Staatsbrauerei Weihenstephan,Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Hefeweissbier,"Notes:Our golden-yellow wheat beer, with its fine-poured white foam, smells of cloves and impresses consumers with its refreshing banana flavour. It is full bodied and with a smooth yeast taste. To be enjoyed at any time,goes excellently with fish and seafood, with spicy cheese and especially with the traditional Bavarian veal sausage. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.\t",5.4,10,15,16,57,7,11,15,26,0,55,23,39,46,4.296315,4.380363,4.28319,4.425038,4.515901
Wheat,Hefe-Weissbier Naturtrüb,Paulaner Brauerei GmbH & Co. KG,Paulaner Brauerei GmbH & Co. KG Paulaner Hefe-Weissbier Naturtrüb,"Notes:Marketed as ""Weissbier"" internationally.\t",5.5,10,15,10,47,5,10,24,30,1,53,20,32,71,3.974494,4.121053,3.965587,4.0583,4.194737
Wheat,Erdinger Weissbier (Hefe-Weizen),Erdinger Weissbräu,Erdinger Weissbräu Erdinger Weissbier,"Notes:Every sip leaves you wanting more – our ERDINGER Weissbier with fine yeast is the crowning glory of traditional Bavarian brewing skills.The strength of this classic wheat beer lies in the harmonious balance it achieves between the various aromas. Gently spicy wheat and yeast aromas blend with mildly bitter hops. The invigorating carbon dioxide ensures its typical liveliness. A premium beer whose full-bodied yet elegant character leaves a lasting impression of ultimate Bavarian enjoyment. A truly unique wheat beer!ERDINGER Weissbräu allows its top-fermenting specialty to mature in the bottle in the traditional manner, just like champagne. This wheat beer from Erding offers more than just sparkling refreshment – it gives a true taste of Bavaria.\t",5.3,10,15,17,26,5,8,20,31,1,43,16,24,45,3.254758,3.704978,3.439971,3.341142,3.622255
Wheat,DreamWeaver Wheat,Tröegs Brewing Company,Tröegs Brewing Company DreamWeaver Wheat,"Notes:The dream begins with open top fermentation. At high krausen a foamy, rocky yeast head crests the sides of the fermenter releasing notes of black pepper and spicy clove. Unfiltered and cloudy with yeast, it's slightly tart & downright refreshing.15 IBU55% WheatHops: German Northern Brewer\t",4.8,10,15,7,19,7,10,9,17,1,36,17,47,28,3.8,3.704464,3.744643,3.803571,4.004464
Wheat,Schneider Weisse Tap 7 Unser Original,Weisses Bräuhaus G. Schneider & Sohn GmbH,Weisses Bräuhaus G. Schneider & Sohn GmbH Schneider Weisse Original,Notes:Formerly Schneider Weisse Original.\t,5.4,10,15,13,36,5,10,29,20,0,55,16,33,65,3.924501,3.91453,3.893875,3.990741,4.086895
Wheat,Hacker-Pschorr Hefe Weisse Naturtrüb,Hacker-Pschorr Bräu GmbH,Hacker-Pschorr Bräu GmbH Hacker-Pschorr Hefe Weisse Natürtrub,"Notes:Our unfiltered Hacker-Pschorr Weissbier is naturally cloudy, full-flavoured and uniquely refreshing. Georg Pschorr – in his day owner of the Pschorr brewery and a man of true foresight - spread word of this exquisite and enjoyable Hefe-Weissbier and made it popular beyond the borders of Bavaria.\t",5.5,10,15,12,68,9,18,39,51,2,89,12,27,79,3.957977,4.106838,3.987179,4.051994,4.146011
Wheat,HefeWeizen,Live Oak Brewing Company,Live Oak Brewing Company Live Oak HefeWeizen,"Notes:Modeled after the classic wheat beers of Bavaria, Hefeweizen is cloudy and straw-colored with a meringue-like head that lingers to the bottom of the glass. Brewed with an ample volume of wheat malt and few hops, this beer features a unique yeast strain that produces harmonious notes of clove, banana, and vanilla throughout this effervescent brew. A traditional interpretation of a classic style, this idiosyncratic Bavarian beer is perfectly at home here in Texas.\t",5.3,10,15,12,41,7,16,17,25,0,60,24,50,41,4.302795,4.21118,4.254658,4.391304,4.562112
Wheat,Hefeweizen,Flying Dog Brewery,Flying Dog Brewery Imperial Hefeweizen,Notes:Formerly In-Heat Wheat\t,4.7,10,15,12,29,14,9,26,59,2,83,22,44,52,4.166667,4.166667,4.166667,4,4
Wheat,Dancing Man,New Glarus Brewing Company,New Glarus Brewing Company Dancing Man Wheat,Notes:If you dream of wheat this brew will get your toes tapping. Since 1995 we have brewed Bavarian style wheat beers exclusively for the same great state that grows and malts our own Wisconsin wheat. In a world full of posers this is a true hefe-weizen naturally 100% bottle fermented and hazy.Expect this beer to cascade effervescent into your glass. The rich spicy clove and cinnamon notes will greet your nose while sweet fruit and wheat kisses your lips.Lick the foam from your mouth and admit sometimes you just gotta get up and dance.\t,7.2,10,15,13,46,20,9,32,50,2,92,16,69,59,4.249315,4.236986,4.228767,4.335616,4.371233
Wheat,Hofbräu Münchner Weisse,Hofbräuhaus München,Hofbräuhaus München Hofbräu Münchner Weisse,"Notes:The origin of Hofbrau Hefe Weizen dates back to 1589 and since then the ""Weisse"" has a distinctive place in the history of Hofbrau Munchen. The beer is characterized by its sparkling, by its rich foam and naturally by its unforgettable refreshing taste.\t",5.1,10,15,19,40,4,11,25,16,1,51,11,37,44,3.667774,3.863787,3.813953,3.782392,3.990033
Wheat,Schneider Weisse Tap 4 Wiesen Edel-Weisse,Weisses Bräuhaus G. Schneider & Sohn GmbH,Weisses Bräuhaus G. Schneider & Sohn GmbH Schneider Wiesen Edel-Weisse Mein Grunes,Notes:Also known as Tap 4 - Mein Grünes and Tap 4 - Meine Festweisse\t,6.2,10,15,20,31,4,22,26,35,1,62,34,38,58,4.03903,3.914557,3.947257,4.083333,4.123418
Wheat,König Ludwig Weiss,Kaltenberg International / König Ludwig International GmbH & Co.KG,Kaltenberg International / König Ludwig International GmbH & Co.KG Konig Ludwig Hell,Notes:Why are the Bavarian Royal Family and King Ludwig so important to brewing history? The Bavarian Royal family had sole rights to brewing of Hefe-Weizen in Bavaria for 200 years. No wonder they are leading experts on wheat brews.\t,5.5,10,15,19,61,11,8,26,31,0,70,14,39,68,3.5,3.25,3.75,3.75,3.75
Wheat,Pyramid Hefeweizen,"Pyramid Breweries, Inc.","Pyramid Breweries, Inc. Haywire Hefeweizen",Notes:,5.2,10,15,18,18,1,17,23,39,0,55,20,19,40,2.948068,3.306763,3.144928,2.995169,3.248792
Wheat,Samuel Adams HefeweizenBoston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams) Samuel Adams Hefeweizen,"Notes:Hazy golden and filled with smooth wheat character, our Hefeweizen is our take on the classic German beer. Notes of clove and banana, signatures of this traditional style, accent the aroma and flavor, and are complemented by a subtle bready malt character. Clean and crisp, this beer pairs best with a sunny summer day.HOP VARIETIESHallertau Mittelfrueh and Spalt-Spalter Noble hopsMALT VARIETIESSamuel Adams two-row pale malt blend, White Wheat14 IBU\t",5.4,10,15,20,43,14,22,31,18,4,50,40,50,66,3.0625,3.441667,3.280833,3.1225,3.3625
Wheat,Julius Echter Hefe-Weissbier Hell,Würzburger Hofbräu AG,Würzburger Hofbräu AG Julius Echter Hefe-Weissbier Hell,Notes:,5.3,10,15,10,64,16,3,33,40,0,78,8,30,37,3.865696,4.156958,3.949838,3.927184,4.093851
Wheat,Oktoberfest Weissbier,Erdinger Weissbräu,Erdinger Weissbräu Erdinger Oktoberfest Weissbier,Notes:,5.7,10,15,26,38,8,18,30,23,1,35,33,21,68,3.413333,3.753333,3.615556,3.564444,3.731111
Wheat,Kapuziner Weissbier,Kulmbacher Brauerei AG,Kulmbacher Brauerei AG Kapuziner Weissbier,Notes:,5.4,10,15,10,29,13,14,37,42,1,77,13,36,62,3.929961,4.132296,3.972763,3.992218,4.145914
